school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,MG1,MG2,MG3,PG1,PG2,PG3,_merge,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,higher,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,alc,Pedu
MS,M,16,U,LE3,T,2,2,services,services,other,yes,no,,,,10.0,9.0,10.0,right_only,mother,4.0,3.0,0.0,no,no,no,no,yes,no,5.0,1.0,3.0,2.0,2.0,3.0,0.0,4.0,4
MS,F,17,R,GT3,T,2,2,at_home,other,other,yes,yes,,,,9.0,9.0,9.0,right_only,mother,1.0,1.0,0.0,no,yes,yes,no,yes,no,5.0,1.0,3.0,1.0,2.0,5.0,5.0,3.0,4
MS,F,16,U,LE3,T,4,4,services,services,other,yes,no,,,,11.0,11.0,11.0,right_only,father,2.0,1.0,0.0,no,yes,no,no,yes,no,5.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,8
MS,M,17,U,GT3,T,3,3,services,services,home,yes,yes,,,,7.0,10.0,9.0,right_only,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,4.0,1.0,4.0,5.0,5.0,3.0,8.0,10.0,6
MS,M,17,U,GT3,T,1,1,at_home,services,other,yes,yes,,,,10.0,10.0,10.0,right_only,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,5.0,1.0,3.0,3.0,3.0,1.0,0.0,6.0,2
MS,M,16,U,GT3,T,2,1,health,services,other,no,yes,,,,9.0,7.0,8.0,right_only,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,4.0,2.0,2.0,1.0,4.0,5.0,2.0,5.0,3
MS,F,16,U,LE3,T,2,1,other,services,other,yes,yes,,,,14.0,15.0,16.0,right_only,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,3.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,3
MS,M,16,U,LE3,T,4,4,teacher,health,other,yes,yes,,,,11.0,12.0,12.0,right_only,father,1.0,1.0,0.0,no,yes,no,no,yes,no,4.0,1.0,2.0,2.0,5.0,5.0,0.0,7.0,8
MS,M,15,R,GT3,T,1,2,other,services,course,yes,no,,,,9.0,11.0,10.0,right_only,mother,3.0,2.0,0.0,no,yes,no,yes,yes,no,5.0,5.0,5.0,1.0,3.0,5.0,11.0,4.0,3
MS,M,15,U,LE3,A,2,2,other,other,reputation,yes,no,,,,13.0,14.0,14.0,right_only,mother,3.0,4.0,0.0,no,yes,no,yes,yes,no,5.0,4.0,5.0,2.0,3.0,5.0,8.0,5.0,4
MS,M,15,U,LE3,A,2,1,services,services,course,yes,yes,,,,12.0,13.0,12.0,right_only,mother,1.0,1.0,0.0,no,no,no,yes,yes,no,4.0,3.0,3.0,1.0,2.0,5.0,11.0,3.0,3
MS,F,16,R,LE3,T,2,2,other,other,course,no,no,,,,11.0,11.0,11.0,right_only,mother,1.0,3.0,0.0,no,yes,no,no,yes,yes,4.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,4
MS,F,16,U,LE3,T,4,1,other,other,home,yes,yes,,,,9.0,10.0,10.0,right_only,mother,2.0,2.0,0.0,no,yes,no,yes,yes,no,1.0,2.0,4.0,2.0,2.0,1.0,8.0,4.0,5
MS,F,17,U,GT3,T,3,2,at_home,other,home,yes,no,,,,9.0,11.0,11.0,right_only,mother,2.0,1.0,0.0,no,no,no,no,yes,yes,4.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,5
MS,F,17,R,GT3,T,2,2,other,other,other,yes,no,,,,11.0,9.0,11.0,right_only,mother,2.0,2.0,0.0,yes,no,yes,no,yes,no,5.0,1.0,3.0,1.0,1.0,5.0,0.0,2.0,4
MS,F,16,U,GT3,T,4,4,teacher,services,course,yes,yes,,,,10.0,11.0,12.0,right_only,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,5.0,3.0,5.0,1.0,4.0,5.0,1.0,5.0,8
MS,M,17,R,GT3,T,4,4,health,other,course,yes,yes,,,,9.0,9.0,8.0,right_only,father,3.0,1.0,3.0,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,5.0,2.0,4.0,8
MS,M,17,R,LE3,T,1,3,other,other,course,yes,no,,,,12.0,11.0,12.0,right_only,father,2.0,1.0,0.0,no,no,no,yes,yes,yes,5.0,1.0,2.0,3.0,3.0,5.0,2.0,6.0,4
MS,M,17,U,GT3,T,3,4,services,other,other,no,yes,,,,8.0,9.0,8.0,right_only,mother,1.0,2.0,1.0,no,yes,no,yes,yes,yes,5.0,4.0,4.0,3.0,4.0,5.0,8.0,7.0,7
MS,F,17,U,GT3,T,4,4,health,health,course,yes,yes,,,,13.0,15.0,16.0,right_only,father,1.0,2.0,0.0,no,yes,no,no,yes,no,5.0,2.0,5.0,1.0,1.0,5.0,0.0,2.0,8
MS,M,16,R,LE3,T,4,1,other,at_home,other,yes,yes,,,,10.0,11.0,11.0,right_only,father,1.0,1.0,0.0,no,no,no,no,yes,no,4.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,5
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,yes,yes,,,,11.0,10.0,11.0,right_only,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,4.0,5.0,5.0,1.0,2.0,3.0,2.0,3.0,2
MS,F,17,R,GT3,T,4,2,other,other,course,no,yes,,,,17.0,18.0,18.0,right_only,mother,2.0,2.0,0.0,yes,yes,no,no,yes,no,4.0,3.0,3.0,2.0,3.0,5.0,0.0,5.0,6
MS,M,16,U,LE3,A,2,2,other,services,course,no,yes,,,,12.0,13.0,13.0,right_only,father,2.0,2.0,0.0,no,yes,no,no,yes,yes,4.0,1.0,2.0,2.0,2.0,5.0,0.0,4.0,4
MS,M,17,U,GT3,T,3,2,other,other,other,yes,yes,,,,13.0,14.0,13.0,right_only,father,2.0,2.0,0.0,no,yes,yes,no,yes,no,4.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,5
MS,M,19,U,GT3,T,1,1,other,other,other,yes,yes,,,,9.0,9.0,10.0,right_only,mother,1.0,2.0,2.0,no,yes,no,yes,no,no,4.0,4.0,3.0,3.0,4.0,4.0,2.0,7.0,2
MS,M,17,U,LE3,A,1,0,other,other,home,yes,no,,,,11.0,11.0,12.0,right_only,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,4.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,1
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,yes,yes,,,,10.0,11.0,10.0,right_only,father,2.0,1.0,0.0,no,yes,no,yes,no,yes,3.0,5.0,5.0,2.0,2.0,4.0,3.0,4.0,2
MS,F,16,R,GT3,T,1,2,other,other,home,no,yes,,,,13.0,14.0,13.0,right_only,father,1.0,3.0,0.0,yes,yes,no,no,yes,yes,4.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,3
MS,M,16,R,LE3,T,1,2,other,at_home,course,yes,no,,,,9.0,10.0,11.0,right_only,mother,1.0,1.0,0.0,no,no,no,no,yes,no,4.0,4.0,4.0,2.0,4.0,5.0,4.0,6.0,3
MS,F,17,R,GT3,T,3,1,other,other,course,no,yes,,,,7.0,9.0,10.0,right_only,mother,2.0,2.0,3.0,no,yes,no,yes,yes,yes,5.0,4.0,4.0,1.0,1.0,5.0,2.0,2.0,4
MS,M,17,R,GT3,T,2,2,other,other,course,yes,no,,,,8.0,13.0,10.0,right_only,mother,2.0,1.0,0.0,no,no,no,yes,no,yes,5.0,5.0,5.0,3.0,5.0,5.0,0.0,8.0,4
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,yes,no,,,,12.0,12.0,13.0,right_only,other,3.0,1.0,1.0,yes,yes,no,no,yes,no,4.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,1
MS,M,17,R,GT3,T,1,1,other,services,course,no,yes,,,,10.0,9.0,10.0,right_only,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,0.0,4.0,2
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,yes,no,,,,10.0,9.0,10.0,right_only,mother,2.0,2.0,0.0,no,yes,no,yes,yes,no,4.0,3.0,3.0,1.0,4.0,5.0,6.0,5.0,2
MS,F,16,R,LE3,T,2,2,other,services,course,yes,no,,,,11.0,13.0,12.0,right_only,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,5.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,4
MS,M,17,U,GT3,T,2,2,other,other,course,yes,no,,,,7.0,0.0,0.0,right_only,mother,1.0,1.0,1.0,no,no,no,yes,yes,yes,1.0,2.0,1.0,2.0,3.0,5.0,0.0,5.0,4
MS,M,16,R,GT3,T,3,2,services,other,course,yes,yes,,,,11.0,9.0,10.0,right_only,father,2.0,1.0,0.0,no,no,no,no,yes,no,4.0,5.0,5.0,2.0,3.0,5.0,2.0,5.0,5
MS,M,16,R,LE3,T,1,1,at_home,other,course,yes,yes,,,,10.0,10.0,9.0,right_only,mother,2.0,1.0,0.0,no,no,no,yes,yes,no,4.0,5.0,5.0,2.0,4.0,5.0,0.0,6.0,2
MS,M,18,R,GT3,T,1,1,services,other,course,yes,yes,,,,9.0,7.0,9.0,right_only,other,2.0,1.0,1.0,no,yes,no,no,no,yes,5.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,2
MS,M,18,R,GT3,T,3,2,services,other,course,yes,yes,,,,4.0,0.0,0.0,right_only,mother,1.0,1.0,1.0,no,no,no,no,no,no,2.0,3.0,1.0,2.0,2.0,5.0,0.0,4.0,5
MS,M,19,U,GT3,T,3,2,at_home,services,course,yes,no,,,,6.0,11.0,9.0,right_only,mother,2.0,1.0,3.0,no,no,no,yes,yes,no,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,5
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,yes,yes,,,,4.0,8.0,8.0,right_only,mother,1.0,2.0,2.0,no,yes,no,yes,no,no,4.0,4.0,5.0,1.0,3.0,3.0,9.0,4.0,6
MS,M,16,R,GT3,T,2,2,services,services,course,yes,yes,,,,7.0,8.0,8.0,right_only,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,5.0,4.0,3.0,2.0,4.0,4.0,6.0,6.0,4
MS,M,19,U,GT3,T,2,1,at_home,other,course,no,yes,,,,8.0,9.0,9.0,right_only,other,2.0,1.0,3.0,no,no,no,yes,no,yes,4.0,4.0,3.0,1.0,3.0,5.0,4.0,4.0,3
MS,F,16,U,GT3,A,3,2,services,at_home,course,yes,no,,,,5.0,5.0,7.0,right_only,mother,2.0,2.0,2.0,no,yes,no,yes,yes,yes,2.0,5.0,5.0,1.0,1.0,1.0,8.0,2.0,5
MS,F,17,U,GT3,T,1,1,other,at_home,course,yes,no,,,,7.0,9.0,10.0,right_only,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,4.0,3.0,2.0,1.0,2.0,5.0,9.0,3.0,2
MS,M,20,R,GT3,T,1,1,other,other,course,yes,yes,,,,8.0,11.0,10.0,right_only,other,2.0,1.0,1.0,no,yes,no,no,no,yes,4.0,4.0,3.0,2.0,4.0,4.0,12.0,6.0,2
MS,F,18,R,GT3,A,4,3,services,services,course,yes,yes,,,,10.0,11.0,10.0,right_only,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,5.0,4.0,4.0,3.0,4.0,2.0,8.0,7.0,7
MS,F,18,U,GT3,A,1,2,at_home,other,course,yes,no,,,,6.0,8.0,8.0,right_only,mother,2.0,2.0,2.0,no,yes,no,no,yes,no,4.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,3
MS,F,19,U,LE3,A,1,1,at_home,other,course,yes,no,,,,6.0,8.0,7.0,right_only,mother,1.0,1.0,0.0,no,yes,no,no,no,no,1.0,4.0,4.0,1.0,1.0,5.0,0.0,2.0,2
MS,F,18,R,GT3,T,2,2,other,other,other,yes,yes,,,,8.0,6.0,0.0,right_only,mother,2.0,1.0,1.0,no,no,no,no,no,yes,5.0,5.0,5.0,1.0,1.0,3.0,0.0,2.0,4
MS,F,17,R,GT3,T,0,0,at_home,other,course,yes,yes,,,,10.0,11.0,11.0,right_only,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,4.0,4.0,3.0,1.0,1.0,5.0,0.0,2.0,0
MS,F,17,R,LE3,A,3,1,other,at_home,course,yes,no,,,,8.0,7.0,8.0,right_only,other,2.0,3.0,0.0,no,yes,yes,no,no,no,4.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,4
MS,F,17,U,GT3,T,4,2,teacher,services,home,yes,yes,,,,8.0,8.0,0.0,right_only,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,no,5.0,5.0,5.0,1.0,3.0,5.0,0.0,4.0,6
MS,F,18,R,LE3,T,2,2,services,services,course,yes,yes,,,,7.0,6.0,8.0,right_only,mother,1.0,2.0,1.0,no,yes,no,yes,yes,no,2.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,4
MS,F,17,U,GT3,T,4,1,health,at_home,course,yes,no,,,,8.0,10.0,9.0,right_only,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,3.0,2.0,2.0,1.0,1.0,5.0,0.0,2.0,5
MS,F,17,U,LE3,T,1,2,at_home,other,course,yes,yes,,,,7.0,10.0,10.0,right_only,father,1.0,1.0,0.0,no,no,no,no,yes,no,5.0,5.0,1.0,1.0,1.0,3.0,0.0,2.0,3
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,no,yes,,,,12.0,13.0,14.0,right_only,father,2.0,2.0,0.0,no,no,no,yes,yes,no,4.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,4
MS,F,17,U,GT3,T,3,3,services,services,course,yes,yes,,,,11.0,12.0,13.0,right_only,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,4.0,4.0,3.0,1.0,1.0,4.0,0.0,2.0,6
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,yes,yes,,,,12.0,13.0,14.0,right_only,mother,2.0,2.0,0.0,no,no,no,no,yes,no,4.0,4.0,3.0,1.0,2.0,4.0,0.0,3.0,3
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,no,yes,,,,18.0,18.0,18.0,right_only,mother,2.0,2.0,0.0,no,no,no,yes,yes,no,4.0,3.0,5.0,1.0,2.0,1.0,0.0,3.0,8
MS,M,18,U,LE3,T,4,4,services,other,reputation,yes,yes,,,,17.0,17.0,17.0,right_only,mother,1.0,1.0,0.0,no,yes,no,yes,yes,no,5.0,4.0,5.0,1.0,1.0,5.0,3.0,2.0,8
MS,F,17,U,GT3,T,4,2,other,other,course,yes,yes,,,,17.0,18.0,18.0,right_only,mother,2.0,2.0,0.0,no,yes,no,no,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,0.0,3.0,6
MS,F,18,R,GT3,T,2,2,at_home,other,course,yes,no,,,,9.0,0.0,0.0,right_only,mother,3.0,2.0,1.0,no,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,4
MS,M,18,U,LE3,T,1,2,at_home,services,home,no,no,,,,10.0,11.0,11.0,right_only,mother,2.0,1.0,0.0,no,yes,no,no,yes,no,4.0,1.0,4.0,5.0,5.0,1.0,8.0,10.0,3
MS,M,18,R,GT3,T,4,4,at_home,services,other,yes,yes,,,,12.0,13.0,14.0,right_only,mother,3.0,1.0,0.0,no,yes,yes,yes,yes,yes,2.0,5.0,5.0,1.0,1.0,1.0,5.0,2.0,8
MS,M,17,R,GT3,T,1,1,other,services,other,no,no,,,,12.0,13.0,14.0,right_only,father,3.0,1.0,0.0,no,no,no,no,no,no,4.0,2.0,3.0,3.0,4.0,4.0,4.0,7.0,2
MS,F,18,U,GT3,T,2,2,other,other,course,no,yes,,,,8.0,8.0,10.0,right_only,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,4
MS,F,18,U,LE3,T,2,2,services,services,course,yes,yes,,,,11.0,12.0,13.0,right_only,father,2.0,3.0,0.0,no,no,no,no,yes,yes,5.0,4.0,5.0,1.0,4.0,3.0,0.0,5.0,4
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,yes,yes,,,,5.0,0.0,0.0,right_only,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0,6
MS,F,18,U,GT3,T,1,1,at_home,services,course,yes,no,,,,9.0,10.0,10.0,right_only,mother,3.0,2.0,1.0,no,no,no,no,no,no,4.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2
MS,F,19,U,GT3,T,1,1,at_home,services,other,yes,no,,,,5.0,0.0,0.0,right_only,father,2.0,1.0,1.0,no,no,no,no,no,no,5.0,5.0,5.0,2.0,3.0,2.0,0.0,5.0,2
MS,F,17,U,GT3,T,4,2,teacher,other,course,yes,yes,,,,18.0,18.0,18.0,right_only,father,2.0,4.0,0.0,no,no,no,no,yes,yes,4.0,2.0,3.0,3.0,1.0,5.0,0.0,4.0,6
MS,F,17,R,LE3,A,2,1,services,other,reputation,yes,yes,,,,11.0,11.0,12.0,right_only,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,5.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,3
MS,F,18,U,LE3,A,1,1,at_home,services,course,yes,no,,,,8.0,10.0,11.0,right_only,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,5.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,yes,no,,,,11.0,11.0,12.0,right_only,father,2.0,2.0,0.0,no,yes,no,no,no,no,4.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,3
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,yes,no,,,,8.0,0.0,0.0,right_only,other,2.0,2.0,3.0,no,yes,no,yes,no,yes,3.0,5.0,4.0,1.0,4.0,1.0,0.0,5.0,2
MS,F,18,R,GT3,T,2,2,services,other,home,yes,yes,,,,14.0,14.0,15.0,right_only,mother,2.0,3.0,0.0,no,no,no,no,yes,yes,4.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,4
MS,F,18,R,LE3,A,1,2,at_home,other,course,yes,no,,,,16.0,15.0,15.0,right_only,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,4.0,3.0,4.0,1.0,4.0,5.0,0.0,5.0,3
MS,F,19,R,GT3,T,1,1,at_home,other,course,yes,yes,,,,7.0,8.0,9.0,right_only,other,2.0,2.0,1.0,no,yes,no,no,yes,yes,4.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2
MS,F,17,U,GT3,T,4,3,teacher,other,other,yes,yes,,,,6.0,9.0,11.0,right_only,mother,2.0,2.0,0.0,no,no,no,no,yes,no,5.0,5.0,4.0,1.0,1.0,1.0,0.0,2.0,7
